Year,State,Site,Species,Cultivar,GS.Zadoks,Sampling.date,Block,YIELD.Mg.ha,CP,ADF,aNDF,NDFD48,RFQ
2015,NY,Musgrave,Cereal.rye,LakeviewVNS,57,5/19/15,Blk1,2.97016828,11.12,42.86,70.73,59.85,111.1670723
2015,NY,Musgrave,Cereal.rye,LakeviewVNS,59,5/19/15,Blk2,4.034034044,10.85,44.92,72.51,55.46,94.87908698
2015,NY,Musgrave,Cereal.rye,LakeviewVNS,57,5/19/15,Blk3,3.242928565,12.73,42.34,68.59,58.64,108.4267201
2015,NY,Musgrave,Cereal.rye,LakeviewVNS,57,5/19/15,Blk4,5.2010656,11.45,44.42,71.39,56.6,97.63971347
2015,NY,Musgrave,Triticale,TriCal815,49,5/19/15,Blk1,3.172473879,12.41,38.6,64.37,63.49,134.6679034
2015,NY,Musgrave,Triticale,TriCal815,45,5/19/15,Blk2,2.024565738,12.83,36.56,62.35,65.52,149.5346323
2015,NY,Musgrave,Triticale,TriCal815,49,5/19/15,Blk3,4.896600705,12.96,39.74,64.65,60.42,121.3979492
2015,NY,Musgrave,Triticale,TriCal815,47,5/19/15,Blk4,3.947978677,12.54,37.73,63.11,64.81,142.339646
2015,NY,Musgrave,Triticale,TriCal718,41,5/19/15,Blk2,3.698871036,13.79,38.95,63.92,62.24,124.8599184
2015,NY,Musgrave,Triticale,TriCal718,43,5/19/15,Blk3,5.473825886,12.87,40.69,66,61.4,119.8683164
2015,NY,Musgrave,Triticale,TriCal718,41,5/19/15,Blk4,2.883609665,14.04,37.54,62.49,65.32,139.6389355
2015,NY,Musgrave,Triticale,NE426GT,53,5/19/15,Blk1,3.798514092,13.43,37.62,63.23,63.53,133.0334206
2015,NY,Musgrave,Triticale,NE426GT,53,5/19/15,Blk2,3.59469875,11.97,38.19,64.77,63.58,138.0687321
2015,NY,Musgrave,Triticale,NE426GT,55,5/19/15,Blk3,5.177412955,13.11,37.97,63.81,63.85,138.7408926
2015,NY,Musgrave,Triticale,NE426GT,55,5/19/15,Blk4,2.732132089,12.95,36.75,62.61,64.45,142.8148448
2015,NY,Musgrave,Triticale,TriMark099,50,5/19/15,Blk1,5.309767116,13.04,38.7,64.25,63.93,128.8570995
2015,NY,Musgrave,Triticale,TriMark099,50,5/19/15,Blk2,2.904242823,13.01,37.71,64.06,64.02,136.9232632
2015,NY,Musgrave,Triticale,TriMark099,50,5/19/15,Blk3,3.311873509,13.87,36.91,61.48,64.32,134.9737516
2015,NY,Musgrave,Triticale,TriMark099,49,5/19/15,Blk4,2.033624198,13.1,35.37,60.82,67.08,153.5095484
2015,NY,Musgrave,Barley,Verdant,52,5/24/15,Blk1,3.699374284,11.77,33.63,55.42,72.17,169.3441966
2015,NY,Musgrave,Barley,Verdant,52,5/24/15,Blk2,4.296729375,13.15,34.34,56.21,71.92,167.1987065
2015,NY,Musgrave,Barley,Verdant,51,5/24/15,Blk3,3.816127764,13.32,34.52,55.43,70.98,158.3160753
2015,NY,Musgrave,Barley,Verdant,50,5/24/15,Blk4,1.842390049,12.43,30.92,51.4,73.86,188.8494248
2015,NY,Musgrave,Barley,Valor,65,5/24/15,Blk1,4.31132356,13.47,35.03,58.76,63.97,148.529655
2015,NY,Musgrave,Barley,Valor,65,5/24/15,Blk2,5.082802376,10.98,39.77,64.44,57.54,119.9745095
2015,NY,Musgrave,Barley,Valor,65,5/24/15,Blk3,5.894541013,12.38,37.91,60.98,60,130.291902
2015,NY,Musgrave,Barley,Valor,65,5/24/15,Blk4,5.089344597,10.85,36.96,61.44,63.12,144.560362
2015,NY,Musgrave,Barley,P919,69,5/24/15,Blk1,5.300205408,9.94,38.12,61.5,62.15,138.1445358
2015,NY,Musgrave,Barley,P919,76,5/24/15,Blk2,5.320838566,8.56,37.57,61.33,60.21,135.6472147
2015,NY,Musgrave,Barley,P919,69,5/24/15,Blk3,4.849295415,10.32,36.97,60.11,61.78,146.1133393
2015,NY,Musgrave,Barley,P919,65,5/24/15,Blk4,3.814114773,8.93,35.95,59.95,62.81,144.3897904
2015,NY,Musgrave,Barley,Thoroughbred,64,5/24/15,Blk1,3.095476972,11.18,35.32,59.68,65.37,155.7953373
2015,NY,Musgrave,Barley,Thoroughbred,62,5/24/15,Blk2,3.804553066,11.15,36.55,61.28,61.82,140.3313854
2015,NY,Musgrave,Barley,Thoroughbred,61,5/24/15,Blk3,4.353093124,12.97,36.51,61.27,63.46,138.1586137
2015,NY,Musgrave,Barley,Thoroughbred,60,5/24/15,Blk4,4.205138283,10.3,35.8,60.13,63.88,149.070834
2015,NY,Musgrave,Cereal.rye,Huron,59,5/24/15,Blk1,7.412336257,10.33,44.24,70.75,55.48,99.5939127
2015,NY,Musgrave,Cereal.rye,Huron,60,5/24/15,Blk2,6.019346457,10.62,44.51,70.32,54.97,97.0048456
2015,NY,Musgrave,Cereal.rye,Huron,61,5/24/15,Blk3,7.305144484,11.25,44.08,70.47,57.49,104.0593817
2015,NY,Musgrave,Cereal.rye,Huron,60,5/24/15,Blk4,5.407397181,8.76,44.72,73.13,55.3,96.35519462
2015,NY,Musgrave,Cereal.rye,Spooner,61,5/24/15,Blk1,4.623840419,11.16,44.69,70.76,55.13,96.38432934
2015,NY,Musgrave,Cereal.rye,Spooner,60,5/24/15,Blk2,6.958406778,9.39,47.21,74.1,52.73,85.38632415
2015,NY,Musgrave,Cereal.rye,Spooner,61,5/24/15,Blk3,7.978993235,9.4,46.82,73.22,53.85,89.10864089
2015,NY,Musgrave,Cereal.rye,Spooner,60,5/24/15,Blk4,5.880450076,11.06,45.65,71.14,54.75,92.20767686
2015,NY,Musgrave,Cereal.rye,Aroostook,63,5/24/15,Blk1,5.547803306,10.01,46.77,71.81,50.89,85.29358383
2015,NY,Musgrave,Cereal.rye,Aroostook,65,5/24/15,Blk2,7.121459052,9.7,47.19,73.04,50.72,82.78520108
2015,NY,Musgrave,Cereal.rye,Aroostook,62,5/24/15,Blk3,7.632255528,10.1,45.95,71.28,52.16,91.03238053
2015,NY,Musgrave,Cereal.rye,Aroostook,63,5/24/15,Blk4,5.414945898,7.24,48.37,75.14,49.35,76.23899498
2015,NY,Musgrave,Cereal.rye,LakeviewVNS,60,5/24/15,Blk1,8.855147585,9.03,46.79,73.98,52.5,86.49980548
2015,NY,Musgrave,Cereal.rye,LakeviewVNS,61,5/24/15,Blk2,6.499948068,9.09,46.39,73.11,52.27,86.79615724
2015,NY,Musgrave,Cereal.rye,LakeviewVNS,62,5/24/15,Blk3,6.196489669,10.15,45.57,72.13,54.58,94.35323705
2015,NY,Musgrave,Cereal.rye,LakeviewVNS,60,5/24/15,Blk4,5.940839807,11.09,44.04,70.57,55.85,100.6646324
2015,NY,Musgrave,Triticale,TriCal815,55,5/24/15,Blk1,7.494365642,11.54,40.35,65.83,60.22,121.7630062
2015,NY,Musgrave,Triticale,TriCal815,57,5/24/15,Blk2,5.975563902,9.44,40.46,67.1,60.2,123.7824884
2015,NY,Musgrave,Triticale,TriCal815,57,5/24/15,Blk3,5.316812584,11.36,40.33,65.92,59.69,119.4052045
2015,NY,Musgrave,Triticale,TriCal815,57,5/24/15,Blk4,4.31585279,10.89,39.34,65.55,59.87,124.9817087
2015,NY,Musgrave,Triticale,TriCal718,45,5/24/15,Blk1,4.315349542,13.12,37.84,62.15,63.35,135.8682002
2015,NY,Musgrave,Triticale,TriCal718,50,5/24/15,Blk2,6.540207889,11.99,40.62,65.32,60.33,119.7699213
2015,NY,Musgrave,Triticale,TriCal718,50,5/24/15,Blk3,3.928855262,11.12,40.56,66.2,60.14,118.8997757
2015,NY,Musgrave,Triticale,TriCal718,50,5/24/15,Blk4,5.92674887,12.18,39.42,64.56,61.76,129.757453
2015,NY,Musgrave,Triticale,NE426GT,57,5/24/15,Blk1,4.303271596,11.4,39.66,65.59,58.58,121.3541487
2015,NY,Musgrave,Triticale,NE426GT,57,5/24/15,Blk2,5.541764333,10.05,40.33,66.87,57.74,119.2341599
2015,NY,Musgrave,Triticale,NE426GT,57,5/24/15,Blk3,5.152250567,10.88,39.78,66.1,58.75,122.3579652
2015,NY,Musgrave,Triticale,NE426GT,57,5/24/15,Blk4,5.341974972,10.83,40.41,67.01,58.94,121.6909388
2015,NY,Musgrave,Triticale,TriMark099,57,5/24/15,Blk1,5.412932907,11.82,39.48,63.84,60.88,125.3743607
2015,NY,Musgrave,Triticale,TriMark099,57,5/24/15,Blk2,4.521681124,11.34,38.39,64.2,61.81,132.5243308
2015,NY,Musgrave,Triticale,TriMark099,57,5/24/15,Blk3,5.967511938,11.38,39.85,65.06,59.34,118.5811674
2015,NY,Musgrave,Triticale,TriMark099,57,5/24/15,Blk4,3.08239253,10.82,37.99,63.82,62.02,135.1994443
2015,NY,Musgrave,Barley,Verdant,71,5/29/15,Blk1,4.707882795,10.42,33.83,56.66,67.74,164.7892844
2015,NY,Musgrave,Barley,Verdant,71,5/29/15,Blk2,5.19200714,10.41,35.81,60.04,64.89,151.1075925
2015,NY,Musgrave,Barley,Verdant,71,5/29/15,Blk3,5.588063127,10.28,35.96,58.63,65.58,145.0003334
2015,NY,Musgrave,Barley,Verdant,71,5/29/15,Blk4,5.331910017,8.63,35.2,57.97,63.85,145.9566998
2015,NY,Musgrave,Barley,Valor,81,5/29/15,Blk1,3.812101782,11.33,33.69,54.88,60.4,154.9467843
2015,NY,Musgrave,Barley,Valor,82,5/29/15,Blk2,5.567429969,9.81,38.04,58.95,56.45,133.2221923
2015,NY,Musgrave,Barley,Valor,82,5/29/15,Blk3,6.824542873,9.44,36.21,56.39,58.22,140.3274217
2015,NY,Musgrave,Barley,Valor,81,5/29/15,Blk4,5.471812894,8.93,34.43,53.88,59.5,146.9660399
2015,NY,Musgrave,Barley,P919,83,5/29/15,Blk1,8.574335335,8.42,35.94,54.84,58.18,139.7607821
2015,NY,Musgrave,Barley,P919,83,5/29/15,Blk2,6.894494312,7.55,33.73,52.57,60.13,151.5386255
2015,NY,Musgrave,Barley,P919,83,5/29/15,Blk3,6.332366564,9.15,34.62,53.9,59.45,151.1256906
2015,NY,Musgrave,Barley,P919,83,5/29/15,Blk4,2.850395313,8.72,33.86,54.17,60.91,151.191838
2015,NY,Musgrave,Barley,Thoroughbred,80,5/29/15,Blk1,2.575118788,11.61,33.79,56.01,62.59,155.8817785
2015,NY,Musgrave,Barley,Thoroughbred,80,5/29/15,Blk2,4.510609673,9.4,33.34,53.1,62.5,159.9052375
2015,NY,Musgrave,Barley,Thoroughbred,80,5/29/15,Blk3,4.636924861,11.71,34.09,55.16,63.33,157.0313608
2015,NY,Musgrave,Barley,Thoroughbred,81,5/29/15,Blk4,4.273579978,8.75,31.49,49.49,59.3,157.9753855
2015,NY,Musgrave,Cereal.rye,Huron,69,5/29/15,Blk1,7.532612472,8.23,47.6,74.74,51.62,82.06930956
2015,NY,Musgrave,Cereal.rye,Huron,69,5/29/15,Blk2,6.908585249,8.43,47.33,73.86,50.59,82.10067419
2015,NY,Musgrave,Cereal.rye,Huron,70,5/29/15,Blk3,8.807339048,8.5,47.19,73.49,52.11,87.01842238
2015,NY,Musgrave,Cereal.rye,Huron,67,5/29/15,Blk4,4.817087559,7.48,46.57,74.77,51.36,84.17194501
2015,NY,Musgrave,Cereal.rye,Spooner,69,5/29/15,Blk1,10.166108,7.03,50.36,75.76,49.5,73.167509
2015,NY,Musgrave,Cereal.rye,Spooner,65,5/29/15,Blk2,5.277559259,6.49,50.77,78.09,48.03,65.89306211
2015,NY,Musgrave,Cereal.rye,Spooner,69,5/29/15,Blk3,8.808848791,7.26,49.73,75.56,48.69,71.79905497
2015,NY,Musgrave,Cereal.rye,Spooner,63,5/29/15,Blk4,7.375095923,8.09,48.25,74.2,50.44,81.51261701
2015,NY,Musgrave,Cereal.rye,Aroostook,71,5/29/15,Blk2,7.933700936,6.97,48.35,72.1,48.78,82.47558523
2015,NY,Musgrave,Cereal.rye,Aroostook,71,5/29/15,Blk3,9.164644957,8.18,47.5,71.1,50.6,87.90593861
2015,NY,Musgrave,Cereal.rye,Aroostook,71,5/29/15,Blk4,4.901129935,5.99,49.08,74.76,48.34,74.17129109
2015,NY,Musgrave,Cereal.rye,LakeviewVNS,69,5/29/15,Blk1,8.693101806,7.13,48.99,75.85,50.63,77.85358767
2015,NY,Musgrave,Cereal.rye,LakeviewVNS,71,5/29/15,Blk2,5.990158087,7.44,48.91,74.95,48.46,73.83613619
2015,NY,Musgrave,Cereal.rye,LakeviewVNS,69,5/29/15,Blk3,9.611528968,8.26,47.95,74.02,50.54,81.90213488
2015,NY,Musgrave,Cereal.rye,LakeviewVNS,69,5/29/15,Blk4,7.685599791,7.72,48.99,75.66,49.85,76.10758461
2015,NY,Musgrave,Triticale,TriCal815,63,5/29/15,Blk1,5.565416978,8.05,42.98,69.47,54.2,106.1344022
2015,NY,Musgrave,Triticale,TriCal815,61,5/29/15,Blk2,6.297139221,9.51,41.93,68.34,57.02,116.5248157
2015,NY,Musgrave,Triticale,TriCal815,63,5/29/15,Blk3,8.214513186,9.72,42.34,67.41,54.86,108.3734843
2015,NY,Musgrave,Triticale,TriCal718,59,5/29/15,Blk1,5.672105503,9.53,43.67,71.16,55.33,105.653386
2015,NY,Musgrave,Triticale,TriCal718,59,5/29/15,Blk2,9.141998808,9.24,44.88,71.62,52.44,94.60444838
2015,NY,Musgrave,Triticale,TriCal718,59,5/29/15,Blk3,11.46700346,9.59,44.93,71.13,52.86,95.87032814
2015,NY,Musgrave,Triticale,NE426GT,65,5/29/15,Blk1,7.29709252,10.44,41.17,66.69,56.38,112.8899384
2015,NY,Musgrave,Triticale,NE426GT,60,5/29/15,Blk2,7.028861464,8.94,42.52,68.63,53.88,106.1430844
2015,NY,Musgrave,Triticale,NE426GT,63,5/29/15,Blk3,8.472679287,9.18,41.14,66.59,55.11,116.2577881
2015,NY,Musgrave,Triticale,NE426GT,65,5/29/15,Blk4,6.846685775,8.35,41.99,68.18,54.11,110.0557535
2015,NY,Musgrave,Triticale,TriMark099,67,5/29/15,Blk1,7.506946836,9.61,41.66,67.76,55.79,113.1394543
2015,NY,Musgrave,Triticale,TriMark099,60,5/29/15,Blk2,4.426064049,9.25,40.45,66.13,58.84,124.5779706
2015,NY,Musgrave,Triticale,TriMark099,67,5/29/15,Blk3,7.231167063,10.68,40.83,65.35,56.48,114.3045467
2015,NY,Musgrave,Triticale,TriMark099,65,5/29/15,Blk4,5.728469252,10.14,39.4,64.65,59.49,131.5782056
2015,NY,Musgrave,Barley,Verdant,73,6/3/15,Blk1,6.214606588,8.3,37.4,60.26,60.17,132.7011232
2015,NY,Musgrave,Barley,Verdant,71,6/3/15,Blk2,5.188987653,7.66,38,60.83,58.97,126.9853723
2015,NY,Musgrave,Barley,Verdant,75,6/3/15,Blk3,6.434525859,8.68,38.17,60.6,59.89,130.5917455
2015,NY,Musgrave,Barley,Verdant,73,6/3/15,Blk4,6.770695363,8.58,35.88,56.36,62.18,146.6461367
2015,NY,Musgrave,Barley,Valor,83,6/3/15,Blk1,7.432466167,8.27,33.71,50.79,54.76,144.4680882
2015,NY,Musgrave,Barley,Valor,82,6/3/15,Blk2,6.664510086,9.59,35.71,54.5,55.76,140.3137867
2015,NY,Musgrave,Barley,Valor,83,6/3/15,Blk3,5.900579986,8.49,33.45,50.84,56.28,146.6913007
2015,NY,Musgrave,Barley,Valor,81,6/3/15,Blk4,5.542267581,11.39,31.99,50.04,58.7,160.8683181
2015,NY,Musgrave,Barley,P919,85,6/3/15,Blk1,8.406753831,8.09,35.06,52.94,58.19,147.1097305
2015,NY,Musgrave,Barley,P919,85,6/3/15,Blk2,5.006811964,7.63,33.92,52.18,55.32,139.3215281
2015,NY,Musgrave,Barley,P919,85,6/3/15,Blk3,9.831951487,8.97,34.04,50.95,56.25,147.3469858
2015,NY,Musgrave,Barley,P919,85,6/3/15,Blk4,5.453695975,7.91,33.66,50.96,56.26,147.1945116
2015,NY,Musgrave,Barley,Thoroughbred,81,6/3/15,Blk1,4.702850317,8.34,32.09,50.5,57.87,153.4441254
2015,NY,Musgrave,Barley,Thoroughbred,81,6/3/15,Blk2,7.262368425,9.18,33.52,51.77,57.84,149.6116409
2015,NY,Musgrave,Barley,Thoroughbred,81,6/3/15,Blk3,6.317772379,9.53,32.09,49.27,56.86,153.4262715
2015,NY,Musgrave,Barley,Thoroughbred,81,6/3/15,Blk4,5.543274076,8.28,31.55,48.62,56.51,148.3736119
2015,NY,Musgrave,Cereal.rye,Huron,71,6/3/15,Blk1,9.960782914,6.48,48.57,74.32,48.65,76.72919532
2015,NY,Musgrave,Cereal.rye,Huron,71,6/3/15,Blk2,8.055990142,5.96,48.77,75.77,49.56,74.94795123
2015,NY,Musgrave,Cereal.rye,Huron,71,6/3/15,Blk3,9.909451642,8.89,46.27,71.81,50.59,86.49319082
2015,NY,Musgrave,Cereal.rye,Huron,69,6/3/15,Blk4,8.154626703,5.4,48.57,75.22,49.62,74.05895289
2015,NY,Musgrave,Cereal.rye,Spooner,69,6/3/15,Blk2,9.755457828,6.74,48.08,72.34,49.56,81.69093447
2015,NY,Musgrave,Cereal.rye,Spooner,71,6/3/15,Blk3,8.735877866,6.29,48.61,74,49.38,76.8578516
2015,NY,Musgrave,Cereal.rye,Spooner,67,6/3/15,Blk4,9.432372766,6.05,49,74.21,46.78,70.69627876
2015,NY,Musgrave,Cereal.rye,Aroostook,73,6/3/15,Blk1,7.856704029,6.43,47,69.68,47.59,81.72660453
2015,NY,Musgrave,Cereal.rye,Aroostook,72,6/3/15,Blk2,10.53750485,6.68,45.67,67.37,49.76,93.02436323
2015,NY,Musgrave,Cereal.rye,Aroostook,73,6/3/15,Blk3,9.670912204,7.56,45.79,67.81,50.53,96.42542357
2015,NY,Musgrave,Cereal.rye,Aroostook,73,6/3/15,Blk4,8.120909103,5.84,46.8,70.09,49.3,84.82038578
2015,NY,Musgrave,Cereal.rye,LakeviewVNS,71,6/3/15,Blk1,7.171783828,6.69,48.01,74.07,49.53,79.53004742
2015,NY,Musgrave,Cereal.rye,LakeviewVNS,71,6/3/15,Blk2,7.487320173,6.83,47.99,73.91,49.24,78.10263518
2015,NY,Musgrave,Cereal.rye,LakeviewVNS,70,6/3/15,Blk3,6.437545346,7.87,46.58,71.31,50.64,88.28003337
2015,NY,Musgrave,Cereal.rye,LakeviewVNS,69,6/3/15,Blk4,9.788168932,6.23,48.24,73.84,48.72,77.2660934
2015,NY,Musgrave,Triticale,TriCal815,67,6/3/15,Blk1,6.251343675,9.42,41.82,66.73,55.14,112.5122487
2015,NY,Musgrave,Triticale,TriCal815,67,6/3/15,Blk2,5.157283044,7.84,43.39,69.07,53.25,101.5982307
2015,NY,Musgrave,Triticale,TriCal815,67,6/3/15,Blk3,8.745942821,6.91,44.38,69.15,51.84,95.95460943
2015,NY,Musgrave,Triticale,TriCal815,65,6/3/15,Blk4,6.871848163,7.6,43.86,69.58,52.75,98.90413558
2015,NY,Musgrave,Triticale,TriCal718,63,6/3/15,Blk1,7.989561438,9.53,44.52,70.91,52.74,97.59619798
2015,NY,Musgrave,Triticale,TriCal718,65,6/3/15,Blk2,8.027808268,7.66,46.01,73,50.68,87.30717143
2015,NY,Musgrave,Triticale,TriCal718,65,6/3/15,Blk3,4.903142926,9.16,45.61,72.57,51.23,89.44058775
2015,NY,Musgrave,Triticale,TriCal718,65,6/3/15,Blk4,10.06646494,8.47,44.92,71.55,52.02,93.89787882
2015,NY,Musgrave,Triticale,NE426GT,67,6/3/15,Blk1,10.82033009,7.94,42.92,67.44,51.26,99.88113749
2015,NY,Musgrave,Triticale,NE426GT,67,6/3/15,Blk2,7.094283673,9.39,42.92,67.91,52.03,101.2205582
2015,NY,Musgrave,Triticale,NE426GT,67,6/3/15,Blk3,4.778840729,10.49,41.5,66.81,53.99,107.0272744
2015,NY,Musgrave,Triticale,NE426GT,67,6/3/15,Blk4,6.979039936,8.56,40.76,64.68,54.89,116.3793641
2015,NY,Musgrave,Triticale,TriMark099,65,6/3/15,Blk1,5.218679271,8.39,42.05,67.03,54.29,108.6355835
2015,NY,Musgrave,Triticale,TriMark099,65,6/3/15,Blk2,6.499948068,8.33,43.39,68.3,52.05,99.07787152
2015,NY,Musgrave,Triticale,TriMark099,65,6/3/15,Blk3,9.818363798,8.92,42.73,66.97,53.45,104.9371107
2015,NY,Musgrave,Triticale,TriMark099,65,6/3/15,Blk4,6.770695363,7.77,41.28,65.43,54.83,112.4906391
2015,MD,Beltsville,Barley,Verdant,31,4/17/15,Blk1,0.208495547,14.67,25.65,37.71,64.42,197.7629057
2015,MD,Beltsville,Barley,Verdant,31,4/17/15,Blk2,0.224297527,17.01,24.22,38.21,66.24,190.3528663
2015,MD,Beltsville,Barley,Verdant,30,4/17/15,Blk3,0.305974638,15.7,26.26,39.46,71.19,199.906151
2015,MD,Beltsville,Barley,Verdant,30,4/17/15,Blk4,0.130190196,21.08,22.68,38.38,73.46,199.1416237
2015,MD,Beltsville,Barley,Valor,31,4/17/15,Blk1,0.017362048,NA,NA,NA,NA,NA
2015,MD,Beltsville,Barley,Valor,30,4/17/15,Blk2,0.033365326,13.94,30.7,49.4,66.89,181.4230788
2015,MD,Beltsville,Barley,Valor,31,4/17/15,Blk3,0.100498578,18.6,24.95,40.65,67.19,190.3967768
2015,MD,Beltsville,Barley,Valor,31,4/17/15,Blk4,0.158623694,16.53,24.73,38.46,64.58,193.4051464
2015,MD,Beltsville,Barley,P919,31,4/17/15,Blk1,0.150622055,16.56,25.95,41.72,71.93,202.6980691
2015,MD,Beltsville,Barley,P919,31,4/17/15,Blk2,0.016707826,NA,NA,NA,NA,NA
2015,MD,Beltsville,Barley,P919,31,4/17/15,Blk3,0.675710767,13.71,25.44,40.55,71.68,198.2476621
2015,MD,Beltsville,Barley,P919,30,4/17/15,Blk4,0.1460425,23.6,21.81,38.4,71.46,191.3296218
2015,MD,Beltsville,Barley,Thoroughbred,31,4/17/15,Blk1,0.222133561,14.09,26.64,39.72,70.05,208.8246831
2015,MD,Beltsville,Barley,Thoroughbred,30,4/17/15,Blk2,0.25152323,16.65,25.46,39.41,69.61,203.4573902
2015,MD,Beltsville,Barley,Thoroughbred,31,4/17/15,Blk3,0.486439285,13.95,27.06,41.93,73.89,201.1069009
2015,MD,Beltsville,Barley,Thoroughbred,31,4/17/15,Blk4,0.181622117,22.24,23.21,39.9,71.22,190.0441787
2015,MD,Beltsville,Cereal.rye,Huron,32,4/17/15,Blk1,0.322632139,NA,NA,NA,NA,NA
2015,MD,Beltsville,Cereal.rye,Huron,31,4/17/15,Blk2,0.278396661,17.22,26.1,48.12,75.08,206.3390493
2015,MD,Beltsville,Cereal.rye,Huron,32,4/17/15,Blk3,0.367169566,17.3,27.69,50.43,76.44,204.7479042
2015,MD,Beltsville,Cereal.rye,Huron,30,4/17/15,Blk4,0.438228149,17.74,26.46,48.83,76.26,208.5094124
2015,MD,Beltsville,Cereal.rye,Spooner,32,4/17/15,Blk1,1.131300964,14.06,28,49.87,73.21,195.3505319
2015,MD,Beltsville,Cereal.rye,Spooner,32,4/17/15,Blk2,0.389362792,13.94,26.99,48.32,73.97,204.3599342
2015,MD,Beltsville,Cereal.rye,Spooner,32,4/17/15,Blk3,0.836196478,15.06,27.84,49.89,74.13,196.7332293
2015,MD,Beltsville,Cereal.rye,Spooner,31,4/17/15,Blk4,0.525390661,14.33,28.5,49.47,71.87,186.2986722
2015,MD,Beltsville,Cereal.rye,Aroostook,33,4/17/15,Blk1,1.274323978,12.34,30.71,53,70.47,186.101227
2015,MD,Beltsville,Cereal.rye,Aroostook,33,4/17/15,Blk2,1.993213403,12.7,32.08,54.48,70.2,185.6838472
2015,MD,Beltsville,Cereal.rye,Aroostook,33,4/17/15,Blk3,1.617287326,12.23,32.88,56.4,69.48,177.3712979
2015,MD,Beltsville,Cereal.rye,Aroostook,32,4/17/15,Blk4,0.739975506,14.36,28.17,50.05,74.99,200.7826475
2015,MD,Beltsville,Cereal.rye,LakeviewVNS,33,4/17/15,Blk1,1.161042907,15.19,28.32,52.08,78.73,209.3491727
2015,MD,Beltsville,Cereal.rye,LakeviewVNS,30,4/17/15,Blk2,0.628757751,14.46,27.91,50.5,75.66,208.2804385
2015,MD,Beltsville,Cereal.rye,LakeviewVNS,33,4/17/15,Blk3,1.365059549,16.24,27.43,51.31,78.57,208.0405652
2015,MD,Beltsville,Cereal.rye,LakeviewVNS,31,4/17/15,Blk4,0.335163008,17.26,26.93,49.55,74.12,202.6212969
2015,MD,Beltsville,Triticale,TriCal815,31,4/17/15,Blk1,0.779027532,13.23,27.58,44.81,74.18,206.7830764
2015,MD,Beltsville,Triticale,TriCal815,32,4/17/15,Blk2,0.684618253,15.19,26.76,44.74,75.78,209.8346973
2015,MD,Beltsville,Triticale,TriCal815,31,4/17/15,Blk3,0.410046275,16.02,26.14,43.12,74.87,204.5897535
2015,MD,Beltsville,Triticale,TriCal815,31,4/17/15,Blk4,0.363344883,14.78,26.16,42.02,71.42,202.1691233
2015,MD,Beltsville,Triticale,TriCal718,31,4/17/15,Blk1,0.74475636,15.48,28.76,48.88,73.99,194.6683731
2015,MD,Beltsville,Triticale,TriCal718,30,4/17/15,Blk2,0.424237862,17.15,27.27,46.36,77.09,208.1267364
2015,MD,Beltsville,Triticale,TriCal718,31,4/17/15,Blk3,0.515778629,16.23,27.31,46.67,76.51,203.3685482
2015,MD,Beltsville,Triticale,TriCal718,30,4/17/15,Blk4,0.18650362,21.62,23.16,40.78,71.99,199.0603621
2015,MD,Beltsville,Triticale,NE426GT,32,4/17/15,Blk1,0.731520944,13.49,27.17,46.53,76.44,204.4230587
2015,MD,Beltsville,Triticale,NE426GT,32,4/17/15,Blk2,0.437624252,14.52,27.49,48.02,78.44,213.0170551
2015,MD,Beltsville,Triticale,NE426GT,32,4/17/15,Blk3,0.495497744,14.5,27.55,48.23,79.26,212.5443292
2015,MD,Beltsville,Triticale,NE426GT,31,4/17/15,Blk4,0.544564401,16.96,25.83,45.7,76.71,202.6146784
2015,MD,Beltsville,Triticale,TriMark099,31,4/17/15,Blk1,0.504002632,16.14,25.54,43.81,74.75,210.3648572
2015,MD,Beltsville,Triticale,TriMark099,32,4/17/15,Blk2,0.344322117,17.12,24.81,41.56,73.31,210.3870278
2015,MD,Beltsville,Triticale,TriMark099,32,4/17/15,Blk3,0.516583826,20.21,25.38,43.79,79.18,204.2592552
2015,MD,Beltsville,Triticale,TriMark099,31,4/17/15,Blk4,0.279101208,20.71,22.84,40.26,72.78,199.5269126
2015,MD,Beltsville,Barley,Verdant,30,4/21/15,Blk1,0.54486635,12.75,26.99,41.69,68.06,193.3739458
2015,MD,Beltsville,Barley,Verdant,30,4/21/15,Blk2,0.268080082,12.78,26.15,38.79,69.63,200.7868214
2015,MD,Beltsville,Barley,Verdant,33,4/21/15,Blk3,0.713806623,12.15,27.3,42.2,69.15,193.4047157
2015,MD,Beltsville,Barley,Verdant,30,4/21/15,Blk4,0.527202353,17.33,24.26,39.65,67.17,187.3487486
2015,MD,Beltsville,Barley,Valor,31,4/21/15,Blk1,0.662173403,11.12,26.15,42.38,65.49,187.7178986
2015,MD,Beltsville,Barley,Valor,31,4/21/15,Blk2,0.343265297,13.12,26.06,41.27,73.37,208.3128328
2015,MD,Beltsville,Barley,Valor,34,4/21/15,Blk3,0.753663845,13.16,26.07,43.95,70.21,197.0848146
2015,MD,Beltsville,Barley,Valor,30,4/21/15,Blk4,0.558554689,11.85,26.72,41.46,75.87,202.9875299
2015,MD,Beltsville,Barley,P919,33,4/21/15,Blk1,0.556441048,12.2,26.78,42.75,77.44,205.4326853
2015,MD,Beltsville,Barley,P919,31,4/21/15,Blk2,0.555635852,11.3,25.46,39.51,73.41,206.687433
