Account#,Sample#,Date_Processed,Sampled_By,Sampled_For,Description1,Product_Type,Test_Mode,Moisture,Dry_Matter,pH,CP,AD-ICP,ND-ICP_w/oNa2SO3,ND-ICP_w/Na2SO3,SP%CP,ADF,aNDF,aNDFom,Lignin,uNDFom48,NDFD48,uNDFom240,NDFD240,WSC(Sugar),ESC(Sugar),Starch,EE(Fat),TFA(Fat),Ash,Ca,P,Mg,K,S,Adj_CP,NFC,TDN_ADF,NEL3x_ADF,NEG_ADF,NEM_ADF,TDN_OARDC,NEL3x_OARDC,NEG_OARDC,NEM_OARDC,TDN_Milk2013,NEL3x_Milk2013,NEM_Milk2013,NEG_Milk2013,Milk/Ton_Milk2013,RFV,RFQ
7592,00116060046797,6/23/2016,Cornell University,MUSGRAVE 2006,B2 Date9 Blk2,7,N9,8.26,91.74,5.76,6.64,0.82,1.06,1.46,25.3,39.32,59.71,53.18,6.83,27.94,47.46,21.35,59.85,4.9,3.34,20.67,1.91,1,7.64,0.2,0.26,0.12,1.31,0.08,6.39,32,64.01,65.83,26.54,51.93,57.21,58.26,28.12,53.65,52.54,65.47,46.95,21.93,2903,90.79,78.09
7592,00116060046798,6/23/2016,Cornell University,MUSGRAVE 2007,B2 Date9 Blk3,7,N9,8.25,91.75,5.78,6.84,0.78,1.09,1.42,24.85,39.58,60.93,56.92,6.59,28.33,50.23,23.27,59.12,5.75,3.83,17.89,1.88,1,6.74,0.18,0.26,0.1,1.27,0.08,6.69,28.92,63.93,65.74,26.13,51.48,57.31,58.37,28.38,53.92,52.4,65.16,46.83,21.82,2911,88.68,82.64
7592,00116060046799,6/23/2016,Cornell University,MUSGRAVE 2008,B2 Date9 Blk4,7,N9,8.1,91.9,5.6,7.55,0.85,1.21,1.54,28.48,38.96,59.84,55.03,6.7,28.39,48.41,22.57,58.99,5.26,3.76,18.32,2.05,1.08,7.87,0.23,0.26,0.13,1.26,0.1,7.4,29.01,64.13,65.96,26.8,52.22,56.69,57.68,27.83,53.33,51.72,64.47,46.15,21.18,2848,91.23,79.49
7592,00116060046800,6/23/2016,Cornell University,MUSGRAVE 2009,B3 Date9 Blk1,7,N9,7.92,92.08,5.65,6.67,0.82,1.07,1.3,22.49,35.84,54.41,50.52,6.19,24.39,51.72,20.97,58.49,5.05,3.65,24.02,2.25,1.31,6.54,0.21,0.25,0.12,1.03,0.08,6.43,35.26,65.09,67.03,28.67,54.25,60.34,61.74,32.34,58.25,57.18,69.49,53.87,28.33,3205,104.47,102.9
7592,00116060046801,6/23/2016,Cornell University,MUSGRAVE 2010,B3 Date9 Blk2,7,N9,8.49,91.51,5.57,7.03,0.83,1.12,1.38,23.19,35.3,52.88,48.42,6.27,22.92,52.66,19.32,60.1,4.78,3.84,25.26,2.26,1.31,6.9,0.23,0.27,0.13,1.13,0.08,6.83,36.72,65.26,67.22,29.4,55.04,60.55,61.98,32.76,58.71,58.39,70.27,55.8,30.1,3264,108.04,108.84
7592,00116060046802,6/23/2016,Cornell University,MUSGRAVE 2011,B3 Date9 Blk3,7,N9,7.96,92.04,5.86,5.86,0.87,0.94,1.42,16.38,41.77,63.88,58,6.79,30.56,47.31,20.17,65.22,4.98,2.83,17.04,2.17,1.06,7.39,0.22,0.24,0.12,1.06,0.08,5.41,28.11,63.26,64.99,24.62,49.86,56.02,56.93,26.15,51.51,49.93,63.33,42.63,17.89,2764,82.14,69.89
7592,00116060046803,6/23/2016,Cornell University,MUSGRAVE 2012,B3 Date9 Blk4,7,N9,8.02,91.98,5.81,6.93,0.94,1.11,1.35,22.8,36.54,55.98,52.44,6.14,24.2,53.85,20.1,61.67,5.63,3.84,21.46,2.17,1.17,6.57,0.28,0.25,0.14,1.09,0.08,6.53,33.24,64.87,66.79,28.13,53.65,59.52,60.83,31.3,57.12,56.8,68.61,53.42,27.91,3168,100.26,102.83
7592,00116060046804,6/23/2016,Cornell University,MUSGRAVE 2013,B4 Date9 Blk1,7,N9,8.18,91.82,5.49,6.9,0.8,1.1,1.4,25.22,35.56,56.35,52.3,5.75,24.09,53.94,19.6,62.52,4.99,4.01,22.22,2.4,1.28,6.98,0.21,0.25,0.12,0.95,0.09,6.72,32.94,65.18,67.13,27.96,53.47,60.03,61.4,32.03,57.92,56.67,68.36,53.22,27.73,3153,101.05,101.73
7592,00116060046805,6/23/2016,Cornell University,MUSGRAVE 2014,B4 Date9 Blk2,7,N9,8.23,91.77,5.5,6.78,0.78,1.08,1.38,25.52,35.32,55.89,51.8,5.62,24.05,53.57,20.22,60.97,5.05,4.06,22.3,2.34,1.2,7.46,0.22,0.25,0.13,0.97,0.09,6.62,33.14,65.25,67.21,28.12,53.65,59.82,61.16,31.71,57.56,56.22,67.79,52.5,27.06,3113,102.32,101.25
7592,00116060046806,6/23/2016,Cornell University,MUSGRAVE 2015,B4 Date9 Blk3,7,N9,8.2,91.8,5.6,7.09,0.77,1.13,1.43,26.66,36.68,57.47,52.17,6.23,26.71,48.8,20.37,60.95,4.81,3.68,21.43,2.16,1.2,7.33,0.2,0.25,0.12,1.06,0.1,6.99,32.64,64.83,66.74,27.6,53.08,58.97,60.22,30.72,56.48,54.2,66.94,49.65,24.43,3012,97.74,87.04
7592,00116060046807,6/23/2016,Cornell University,MUSGRAVE 2016,B4 Date9 Blk4,7,N9,8.25,91.75,5.5,7.6,0.83,1.22,1.42,28.95,35.52,55.73,50.9,6.11,24.94,51,20.62,59.49,5.35,3.86,21.96,2.25,1.22,7.61,0.24,0.26,0.14,1.01,0.1,7.49,33.09,65.19,67.14,28.44,54,59.22,60.5,31.25,57.06,55.54,67.61,51.88,26.49,3077,102.05,95.45
7592,00116060046808,6/23/2016,Cornell University,MUSGRAVE 2017,R1 Date 9 Blk1,7,N9,7.62,92.38,5.3,5.26,0.63,0.84,1.2,17.87,42.09,62.02,59.59,7.59,30.98,48.01,24.6,58.72,11.15,6.8,12.34,2.01,1.22,7.04,0.19,0.24,0.11,1.51,0.07,5.09,27.09,63.16,64.88,25.16,50.43,55.09,55.9,24.73,49.97,49.75,63.28,42.07,17.37,2768,83.95,75.4
7592,00116060046809,6/23/2016,Cornell University,MUSGRAVE 2018,R1 Date9 Blk2,7,N9,7.76,92.24,5.19,4.8,0.57,0.77,1.07,34.58,39.97,59.62,58.37,7.01,28.3,51.52,22.11,62.12,11.73,2.87,14.54,2.15,1.38,6.39,0.15,0.23,0.1,1.43,0.06,4.66,29.13,63.81,65.61,25.95,51.29,57.15,58.19,27.37,52.83,52.87,65.7,46.61,21.61,2958,90,89.53
7592,00116060046810,6/23/2016,Cornell University,MUSGRAVE 2019,R1 Date9 Blk3,7,N9,7.67,92.33,5.21,4.88,0.61,0.78,1.07,26.43,44.46,66.25,64.54,7.56,33.67,47.83,25.4,60.64,12.46,5.4,8.71,2.05,1.21,6.45,0.15,0.21,0.09,1.38,0.05,4.68,22.99,62.43,64.07,23.35,48.48,54.15,54.85,23.27,48.4,47.23,61.32,38.01,13.55,2639,76.15,67.49
7592,00116060046811,6/23/2016,Cornell University,MUSGRAVE 2020,R1 Date9 Blk4,7,N9,7.92,92.08,5.21,5.16,0.64,0.83,1.18,16.09,41.77,61.87,60.85,7.4,29.81,51.01,25.25,58.5,11.84,5.16,11.54,2.15,1.32,6.33,0.19,0.23,0.11,1.48,0.07,4.96,26.52,63.26,64.99,25.18,50.46,55.77,56.65,25.62,50.94,51.25,64.31,44.34,19.49,2864,84.76,83.33
7592,00116060046812,6/23/2016,Cornell University,MUSGRAVE 2021,R2 Date9 Blk1,7,N9,8.12,91.88,5.06,4.6,0.6,0.74,1.1,33.7,43.88,64.34,62.04,7.71,32.49,47.63,25.77,58.46,10.46,5.66,12.09,2.05,1.18,6.91,0.17,0.25,0.09,1.58,0.06,4.38,25.37,62.61,64.27,24,49.18,54.23,54.94,23.26,48.38,48.16,61.99,39.31,14.78,2680,79.32,70.11
7592,00116060046813,6/23/2016,Cornell University,MUSGRAVE 2022,R2 Date9 Blk2,7,N9,7.91,92.09,5.12,4.87,0.66,0.78,1.15,36.55,42.34,62.29,60.3,7.59,30.62,49.22,25.74,57.31,9.43,6.55,14.2,1.95,1.15,6.44,0.17,0.25,0.09,1.48,0.05,4.59,27.39,63.09,64.8,24.92,50.18,55.33,56.16,24.85,50.11,50.4,63.82,42.88,18.13,2815,83.66,78.28
7592,00116060046814,6/23/2016,Cornell University,MUSGRAVE 2023,R2 Date9 Blk3,7,N9,7.61,92.39,5.16,4.75,0.65,0.76,1.15,28,50.07,73.5,70.09,8.6,40.67,41.97,27.97,60.09,10.32,4.55,4.99,1.82,0.92,7.22,0.16,0.22,0.08,1.52,0.06,4.47,17.17,60.7,62.14,20.41,45.33,49.82,50.03,17.05,41.73,39.62,55.54,25.81,1.94,2204,63.05,43.98
7592,00116060046815,6/23/2016,Cornell University,MUSGRAVE 2024,R2 Date9 Blk4,7,N9,7.32,92.68,5.16,5.34,0.65,0.85,1.19,26.22,45.34,66.69,64.83,8.01,35.46,45.3,27.24,57.98,12.19,5.59,8.44,2,1.2,7.04,0.17,0.23,0.08,1.57,0.06,5.15,21.78,62.15,63.76,23.32,48.46,52.82,53.37,21.61,46.61,45.22,59.86,35.08,10.78,2519,74.76,61.11
7592,00116060046816,6/23/2016,Cornell University,MUSGRAVE 2025,R3 Date9 Blk1,7,N9,7.6,92.4,5.12,4.7,0.64,0.75,1.17,34.47,45.6,66.71,63.23,8.3,35.1,44.49,30.83,51.24,6.99,2.04,14.32,1.75,0.93,6.31,0.12,0.25,0.06,1.45,0.04,4.43,25,62.07,63.67,23.09,48.2,53.3,53.9,21.96,46.99,46.2,61.1,36.29,11.93,2590,74.48,60.15
7592,00116060046817,6/23/2016,Cornell University,MUSGRAVE 2026,R3 Date9 Blk2,7,N9,7.44,92.56,5.11,4.76,0.59,0.76,1.22,31.72,43.34,64.11,60.7,8,32.95,45.72,26.79,55.86,8.54,2.4,15.58,1.98,1.18,6.72,0.14,0.25,0.08,1.39,0.05,4.58,26.86,62.77,64.45,24.15,49.35,54.48,55.22,23.67,48.83,48.29,62.62,39.59,15.04,2701,79.93,67.3
7592,00116060046818,6/23/2016,Cornell University,MUSGRAVE 2027,R3 Date9 Blk3,7,N9,7.22,92.78,5.14,5.07,0.67,0.81,1.15,26.23,47.79,70.1,66.14,8.48,39.64,40.07,28.54,56.85,7.37,3.74,11.19,1.76,0.95,7.09,0.13,0.23,0.07,1.19,0.06,4.81,20.9,61.4,62.92,21.88,46.9,51.36,51.74,19.39,44.23,41.3,57.49,28.7,4.7,2308,68.49,45.81
7592,00116060046819,6/23/2016,Cornell University,MUSGRAVE 2028,R3 Date9 Blk4,7,N9,8.05,91.95,5.1,5.2,0.56,0.83,1.19,31.73,42.89,63.33,60.23,7.8,30.79,48.88,25.95,56.92,7.57,2.52,16.89,2.05,1.15,6.29,0.11,0.27,0.07,1.5,0.05,5.14,27.32,62.92,64.61,24.6,49.84,55.32,56.15,25.04,50.31,50.43,63.99,43.08,18.32,2822,81.3,75.71
7592,00116060046820,6/23/2016,Cornell University,MUSGRAVE 2029,R4 Date9 Blk1,7,N9,7.93,92.07,5.11,4.73,0.55,0.76,1.11,35.52,41.22,61.81,59.72,7.28,29.27,50.99,24.08,59.68,11.39,5.81,14.44,2.12,1.3,6.35,0.15,0.25,0.09,1.48,0.05,4.61,28.01,63.43,65.18,25.05,50.32,56.32,57.27,26.21,51.58,51.83,64.84,45,20.11,2898,85.41,83.27
7592,00116060046821,6/23/2016,Cornell University,MUSGRAVE 2030,R4 Date9 Blk2,7,N9,7.98,92.02,5.2,5.2,0.63,0.83,1.23,20,42.87,63.63,60.2,7.36,31.96,46.91,24.38,59.5,9.51,4.43,12.34,2.19,1.23,7.46,0.19,0.25,0.1,1.52,0.07,5.02,26.14,62.92,64.61,24.49,49.71,54.84,55.62,24.36,49.57,48.48,62.21,40.1,15.52,2687,81.31,69.4
7592,00116060046822,6/23/2016,Cornell University,MUSGRAVE 2031,R4 Date9 Blk3,7,N9,7.68,92.32,5.2,4.63,0.57,0.74,1.12,12.1,42.65,62.85,60.45,7.64,31.6,47.73,24.99,58.66,10.88,4.53,13.09,2.08,1.28,6.38,0.17,0.23,0.1,1.35,0.06,4.46,27.38,62.99,64.69,24.61,49.84,55.5,56.35,25.04,50.31,49.81,63.73,41.87,17.18,2794,82.44,74.25
7592,00116060046823,6/23/2016,Cornell University,MUSGRAVE 2032,R4 Date9 Blk4,7,N9,8.07,91.93,5.25,5.02,0.67,0.8,1.25,36.85,46.56,68.85,65.12,7.94,35.43,45.59,25.65,60.61,9.96,4.27,7.57,2.03,1.08,7.45,0.21,0.23,0.1,1.57,0.07,4.75,21.58,61.77,63.34,22.35,47.41,52.28,52.77,20.68,45.61,44.69,59.07,34.09,9.84,2471,70.99,57.38
7592,00116060046824,6/23/2016,Cornell University,MUSGRAVE 2033,T1 Date9 Blk1,7,N9,8.09,91.91,5.1,6.86,0.65,1.1,1.34,25.36,37.81,57.53,55.49,6.74,25.14,54.69,22.39,59.65,8.74,2.96,17.95,2.33,1.35,6.28,0.17,0.28,0.11,1.51,0.07,6.86,30.36,64.48,66.35,27.49,52.96,58.52,59.72,30.09,55.79,56,67.88,52.23,26.81,3129,96.32,101.84
7592,00116060046825,6/23/2016,Cornell University,MUSGRAVE 2034,T1 Date9 Blk2,7,N9,7.61,92.39,5.02,5.66,0.69,0.91,1.2,22.61,39.22,58.83,57.11,6.86,28.44,50.2,22.36,60.85,9.54,4.68,16.14,2.28,1.31,6.69,0.19,0.25,0.11,1.3,0.07,5.46,29.43,64.05,65.87,26.57,51.96,57.3,58.36,27.89,53.4,52.63,65.59,46.66,21.65,2938,92.27,87.91
7592,00116060046826,6/23/2016,Cornell University,MUSGRAVE 2035,T1 Date9 Blk3,7,N9,8.31,91.69,5.09,5.69,0.71,0.91,1.33,20.21,41.14,61.55,59.01,7,29.23,50.47,21.66,63.29,9.59,5.54,13.69,2.21,1.18,7.19,0.21,0.26,0.11,1.48,0.07,5.46,27.26,63.45,65.21,25.5,50.8,55.88,56.78,25.97,51.31,51.1,63.85,44.33,19.49,2829,85.94,81.2
7592,00116060046827,6/23/2016,Cornell University,MUSGRAVE 2036,T1 Date9 Blk4,7,N9,8.13,91.87,5.07,5.71,0.66,0.91,1.27,21.54,41.54,62.76,61.32,7.02,29.88,51.27,22.72,62.95,10.21,5.68,12.21,2.22,1.27,6.39,0.18,0.25,0.1,1.5,0.08,5.57,25.58,63.33,65.07,25.01,50.27,56.08,57,26.27,51.64,51.02,63.97,44.23,19.39,2844,83.71,81.89
7592,00116060046828,6/23/2016,Cornell University,MUSGRAVE 2037,T2 Date9 Blk1,7,N9,7.89,92.11,5.21,6,0.61,0.96,1.19,23.33,41.21,61.69,59.69,7.21,30,49.74,22.98,61.5,9.97,2.82,13.11,2.15,1.28,6.63,0.17,0.26,0.1,1.57,0.08,5.98,26.59,63.43,65.18,25.53,50.84,56.11,57.03,26.47,51.85,50.93,64.15,44.24,19.4,2841,85.86,80.4
7592,00116060046829,6/23/2016,Cornell University,MUSGRAVE 2038,T2 Date9 Blk2,7,N9,7.96,92.04,5.28,7.28,0.57,1.16,1.26,27.06,38.73,57.41,55.82,6.84,26.3,52.88,22.13,60.35,9.11,3.19,15.91,2.24,1.39,6.24,0.16,0.29,0.09,1.7,0.08,7.28,29.53,64.2,66.04,27.68,53.17,58.43,59.62,30.19,55.91,55.05,67.42,51.02,25.7,3082,95.15,97.85
7592,00116060046830,6/23/2016,Cornell University,MUSGRAVE 2039,T2 Date9 Blk3,7,N9,7.6,92.4,5.26,6.01,0.66,0.96,1.3,21.13,42.1,63.45,61.22,7.31,31.1,49.2,23.2,62.1,9.51,4.6,12.2,2.16,1.22,6.66,0.16,0.26,0.1,1.47,0.08,5.92,25.19,63.16,64.88,24.84,50.09,55.37,56.21,25.44,50.74,49.75,63.16,42.44,17.71,2772,82.19,75.53
7592,00116060046831,6/23/2016,Cornell University,MUSGRAVE 2040,T2 Date9 Blk4,7,N9,7.23,92.77,5.22,5.11,0.7,0.82,1.3,35.62,45.27,68.47,66.61,7.5,35.26,47.07,25.19,62.18,9.02,2.34,9.37,1.92,1,6.73,0.15,0.24,0.08,1.54,0.07,4.81,20.85,62.18,63.79,22.53,47.6,53.07,53.65,21.8,46.82,45.2,59.45,34.92,10.63,2511,72.75,61.58
7592,00116060046832,6/23/2016,Cornell University,MUSGRAVE 2041,T3 Date9 Blk1,7,N9,8.3,91.7,5.3,7.72,0.68,1.24,1.31,31.35,35.84,53.81,51.51,6.29,24.31,52.81,21.38,58.49,8.56,3.37,18.57,2.1,1.26,7,0.21,0.27,0.11,1.53,0.09,7.72,32.82,65.09,67.03,29.26,54.88,59.55,60.86,31.81,57.67,56.51,68.41,53.36,27.85,3146,105.42,105.86
7592,00116060046833,6/23/2016,Cornell University,MUSGRAVE 2042,T3 Dae9 Blk2,7,N9,8.13,91.87,5.14,6.71,0.64,1.07,1.17,27.27,35.77,54.41,52.66,6.51,24.69,53.11,21.1,59.93,8.3,3.03,20.8,2.24,1.4,5.68,0.15,0.26,0.1,1.42,0.07,6.71,33.72,65.12,67.06,28.67,54.25,60.32,61.72,32.42,58.34,57.43,69.84,54.26,28.69,3241,104.57,107.19
7592,00116060046834,6/23/2016,Cornell University,MUSGRAVE 2043,T3 Date9 Blk3,7,N9,7.79,92.21,5.11,5.45,0.67,0.87,1.14,24.4,40.68,62.16,60.18,6.92,30.12,49.95,23.5,60.95,9.25,2.56,14.54,2.01,1.13,6.22,0.15,0.23,0.09,1.24,0.06,5.25,27.16,63.6,65.37,25.17,50.44,56.52,57.49,26.74,52.14,50.97,64.24,44.03,19.2,2849,85.59,80.14
7592,00116060046835,6/23/2016,Cornell University,MUSGRAVE 2044,T3 Date9 Blk4,7,N9,8.07,91.93,5.01,5.5,0.68,0.88,1.2,21.27,39.99,60.75,58.83,6.92,28.76,51.11,23.51,60.04,9.79,4.7,14.81,2.22,1.27,6.65,0.16,0.24,0.1,1.41,0.07,5.29,27.95,63.8,65.6,25.73,51.06,56.68,57.67,26.99,52.42,52.07,64.87,45.73,20.79,2901,88.64,85.48
7592,00116060046836,6/23/2016,Cornell University,MUSGRAVE 2045,T4 Date9 Blk1,7,N9,7.8,92.2,5.1,6.32,0.69,1.01,1.23,25.47,36.82,55.64,54.14,6.54,25.98,52.01,22.53,58.39,8.76,3.38,18.79,2.29,1.36,6.39,0.2,0.26,0.11,1.43,0.07,6.23,32.02,64.78,66.69,28.05,53.57,59.04,60.29,30.53,56.27,55.45,67.92,51.17,25.84,3106,100.83,100.08
7592,00116060046837,6/23/2016,Cornell University,MUSGRAVE 2046,T4 Date9 Blk2,7,N9,7.62,92.38,5.13,6.43,0.66,1.03,1.19,26.59,37.21,56.54,54.87,6.45,25.86,52.87,20.65,62.37,8.08,4.86,17.86,2.34,1.42,6.62,0.19,0.26,0.11,1.49,0.08,6.4,30.85,64.67,66.56,27.73,53.23,58.82,60.05,30.3,56.02,55.24,67.48,50.91,25.59,3086,98.46,99.41
7592,00116060046838,6/23/2016,Cornell University,MUSGRAVE 2047,T4 Date9 Blk3,7,N9,7.73,92.27,5.1,5.65,0.63,0.9,1.22,21.95,38.54,58.79,56.36,6.69,27.74,50.78,21.1,62.56,8.63,4.65,16.87,2.21,1.29,7.15,0.19,0.25,0.11,1.37,0.07,5.55,29.77,64.25,66.1,26.58,51.97,57.37,58.43,28.01,53.53,52.86,65.47,46.99,21.96,2936,93.11,88.2
7592,00116060046839,6/23/2016,Cornell University,MUSGRAVE 2048,T4 Date9 Blk4,7,N9,7.91,92.09,5.06,6.09,0.58,0.97,1.11,23.32,35.44,54.14,52.72,6.34,24.25,54,21.21,59.77,8.14,5,21.58,2.39,1.51,5.79,0.16,0.26,0.11,1.36,0.06,6.09,34,65.21,67.17,28.59,54.16,60.61,62.04,32.57,58.5,57.79,70.01,54.52,28.92,3260,105.48,110.3
7592,00116060046840,6/23/2016,Cornell University,MOSS 3001,Blk1 5/15 ryelage,7,N9,8.35,91.65,5.83,12.93,0.68,2.07,2.52,31.25,32.54,55.81,54.21,4.54,18.05,66.7,10.77,80.13,12.8,7.16,3.31,3.21,2.06,8.53,0.37,0.34,0.24,2.93,0.18,12.93,23.79,66.11,68.17,30.2,55.92,61.33,62.84,36.44,62.76,60.68,69.03,61.8,35.56,3304,105.92,133.08
7592,00116060046841,6/23/2016,Cornell University,MOSS 3002,Blk2 5/16 ryelage,7,N9,8.27,91.73,5.73,11.56,0.71,1.85,2.39,30.02,34.48,58.31,56.63,4.92,20.4,63.98,11.84,79.09,12.94,6.62,3.23,3.13,1.93,8.55,0.35,0.33,0.23,2.87,0.17,11.56,22.72,65.51,67.5,28.76,54.35,59.74,61.07,33.77,59.82,58.26,67.19,57.7,31.84,3164,99.07,119.82
7592,00116060046842,6/23/2016,Cornell University,MOSS 3003,Blk3 5/17 ryelage,7,N9,8.07,91.93,5.72,11.8,0.84,1.89,2.57,29.83,35.83,59.99,58.26,5.36,21.99,62.26,13.09,77.53,11.35,6.56,2.43,3.05,1.84,8.74,0.38,0.32,0.23,2.78,0.17,11.8,20.93,65.09,67.03,28.17,53.7,58.18,59.34,31.76,57.62,56.51,65.76,55.26,29.6,3058,94.56,110.88
7592,00116060046843,6/23/2016,Cornell University,MOSS 3004,Blk4 5/18 ryelage,7,N9,8.73,91.27,5.72,12.21,0.62,1.95,2.49,29.48,36.21,60.95,59.19,5.23,20.82,64.83,13.42,77.33,12.12,6.63,2.62,3.07,1.86,7.35,0.29,0.35,0.2,3.04,0.16,12.21,20.88,64.97,66.9,27.93,53.44,59.73,61.06,34.08,60.17,58.57,67.61,58.43,32.5,3198,92.68,117.41
7592,00116060050100,6/23/2016,Cornell University,MUSGRAVE 743,B2 Date8 Blk3,7,N9,8.56,91.44,7.04,21.68,0.78,3.47,3.66,36.07,27.42,48.82,47.43,2.76,9.99,78.94,6.88,85.49,8.49,7.93,1.01,2.67,1.46,10.23,0.52,0.48,0.25,4.18,0.26,21.68,21.86,67.69,69.93,35.85,62.12,64.26,66.11,43.69,70.84,65.68,70.76,72.52,45.19,3504,128.8,181.61
7592,00116060050101,6/23/2016,Cornell University,MUSGRAVE 775,B3 Date3 Blk3,7,N9,9.02,90.98,6.77,19.55,0.63,3.13,3.08,37.39,25.79,46.8,45.47,2.69,10.64,76.6,7.67,83.13,11.84,7.91,3.4,2.62,1.54,8.13,0.48,0.42,0.24,3.62,0.23,19.55,27.39,68.2,70.49,35.96,62.23,67.05,69.21,46.31,73.78,67.61,74.05,74.26,46.74,3700,136.55,187.81
7592,00116060050102,6/23/2016,Cornell University,MUSGRAVE 807,B4 Date3 Blk3,7,N9,8.74,91.26,6.86,20.19,0.89,3.23,3.45,37.15,27.59,48.61,47.22,3.2,11.26,76.15,8.25,82.53,9.54,7.62,1.87,2.85,1.5,9.62,0.53,0.44,0.26,3.75,0.26,20.19,23.92,67.64,69.87,35.45,61.68,63.97,65.78,42.68,69.7,65.42,71.32,71.52,44.3,3521,129.07,176.76
7592,00116060050103,6/23/2016,Cornell University,MUSGRAVE 839,R1 Date3 Blk3,7,N9,8.69,91.31,6.27,17.7,0.54,2.83,2.68,43.95,32.56,58.35,56.81,3.49,15.04,73.53,8.93,84.28,8.21,4.23,0.44,2.81,1.32,9.66,0.35,0.46,0.24,4.02,0.22,17.7,16.19,66.1,68.16,30.78,56.55,60.68,62.12,37.67,64.12,60.36,66.15,63.38,36.99,3169,101.47,140.21
7592,00116060050104,6/23/2016,Cornell University,MUSGRAVE 869,R2 Date3 Blk1,7,N9,8.85,91.15,6.23,17.08,0.52,2.73,2.75,39.34,32.69,57.88,56.97,3.75,15.9,72.09,11.29,80.18,9,5.07,1.37,2.83,1.45,8.61,0.35,0.44,0.21,3.73,0.21,17.08,17.64,66.06,68.11,30.78,56.54,61.39,62.91,38.33,64.85,60.91,67.48,63.89,37.46,3245,101.78,140.26
7592,00116060050105,6/23/2016,Cornell University,MUSGRAVE 871,R2 Date3 Blk3,7,N9,8.74,91.26,6.01,15.92,0.48,2.55,2.56,40.7,34.06,60.95,59.19,3.94,16.71,71.77,11.13,81.2,9.24,4.46,1.03,2.78,1.36,8.34,0.32,0.41,0.21,3.58,0.19,15.92,16.75,65.64,67.64,29.18,54.8,60.57,62,36.8,63.16,60.02,66.63,62.11,35.85,3188,95.25,132
7592,00116060050106,6/23/2016,Cornell University,MUSGRAVE 903,R3 Date3 Blk3,7,N9,8.32,91.68,5.98,14.91,0.61,2.39,2.59,37.22,36.26,62.24,60.45,4.86,20.69,65.77,14.53,75.96,9.08,4.3,0.52,2.66,1.46,8.27,0.36,0.38,0.23,3.32,0.19,14.91,16.5,64.96,66.89,28.33,53.87,58.68,59.89,33.86,59.92,56.96,65.2,57.29,31.46,3050,90.74,114.45
7592,00116060050107,6/23/2016,Cornell University,MUSGRAVE 944,R4 Date5 Blk4,7,N9,8.59,91.41,5.16,11.45,0.58,1.83,1.68,57.29,44.42,71.39,66.27,6.24,28.76,56.6,16.16,75.61,7.04,3.38,0.24,2.32,0.7,9.78,0.28,0.36,0.19,3.18,0.14,11.45,12.48,62.44,64.08,23.57,48.72,52.08,52.54,23.4,48.53,46.94,57.01,40.66,16.05,2445,70.72,72.07
7592,00116060050108,6/23/2016,Cornell University,MUSGRAVE 965,T1 Date3 Blk1,7,N9,8.88,91.12,6.47,18.6,0.62,2.98,2.96,39.09,29.41,52.54,51.04,3.15,11.49,77.49,8.58,83.19,9.44,6.43,2.1,2.8,1.52,8.77,0.39,0.45,0.23,3.76,0.22,18.6,22.03,67.07,69.24,33.36,59.38,64,65.82,42.19,69.15,65.3,70.93,70.69,43.56,3505,116.63,169.52
7592,00116060050109,6/23/2016,Cornell University,MUSGRAVE 966,T1 Date3 Blk2,7,N9,8.63,91.37,6.41,16.45,0.65,2.63,2.92,34.71,28.11,50.2,48.77,3.04,11.73,75.95,8.94,81.67,11.96,7.31,3.15,2.85,1.66,8.75,0.41,0.41,0.23,3.54,0.2,16.45,26.29,67.48,69.69,33.59,59.63,64.92,66.84,42.44,69.43,65.81,72.04,70.49,43.38,3566,124.13,173.14
7592,00116060050110,6/23/2016,Cornell University,MUSGRAVE 967,T1 Date3 Blk3,7,N9,8.71,91.29,6.12,16.18,0.61,2.59,2.58,39.68,29.45,51.83,50.35,3.37,12.04,76.09,8.65,82.82,11.61,6.01,2.76,2.72,1.57,8.57,0.4,0.39,0.23,3.38,0.2,16.18,24.91,67.06,69.23,32.86,58.83,63.92,65.73,41.09,67.93,65.25,71.34,69.58,42.57,3522,118.63,168.37
7592,00116060050111,6/23/2016,Cornell University,MUSGRAVE 998,T2 Date3 Blk2,7,N9,8.54,91.46,6.62,19.1,0.69,3.06,3.32,35.6,29.11,52.46,50.96,3.15,12.85,74.78,8.62,83.08,9.01,6.64,1.63,2.93,1.7,10.12,0.42,0.45,0.26,3.86,0.24,19.1,20.44,67.17,69.35,33.56,59.59,62.94,64.64,41.06,67.89,63.28,69.15,68.12,41.26,3372,117.55,159.98
7592,00116060050112,6/23/2016,Cornell University,MUSGRAVE 999,T2 Date3 Blk3,7,N9,8.63,91.37,6.39,18.98,0.63,3.04,3.06,38.78,29.94,54.2,52.65,3.26,13.42,74.51,9.26,82.41,8.41,6.3,1.42,2.81,1.64,9.71,0.42,0.44,0.25,3.74,0.23,18.98,19.08,66.91,69.06,32.85,58.81,62.6,64.26,40.61,67.39,62.78,68.7,67.36,40.58,3341,112.35,154.84
